"Timestamp","name","activity","lat","lon","weight","brood","mean_fanning","humidity","flight_noise","temperature"
2017-07-12 06:00:00,"beehive_54630",60774,55.007339,-1.642851,21.967822622,35.42124586,440,49.40228914,327,10.43956075
2017-07-12 07:00:00,"beehive_54630",60962,55.007339,-1.642851,21.91368728,35.663004103,448,44.96400928,350,13.743590071
2017-07-12 08:00:00,"beehive_54630",60679,55.007339,-1.642851,21.904664723,35.582418022,389,48.22478632,316,19.787546146
2017-07-12 09:00:00,"beehive_54630",60984,55.007339,-1.642851,21.8535369,35.743590184,485,26.0635794,428,29.699634109
2017-07-12 10:00:00,"beehive_54630",61439,55.007339,-1.642851,21.967822622,35.663004103,498,33.94379058,361,23.897436277
2017-07-12 11:00:00,"beehive_54630",60971,55.007339,-1.642851,21.940754951,35.42124586,370,53.17633664,379,22.769231143
2017-07-12 12:00:00,"beehive_54630",60922,55.007339,-1.642851,22.006920369,35.663004103,410,48.94940344,359,20.271062632
2017-07-12 14:00:02,"beehive_54620",60878,55.01031,-1.62681,50.939253149,35.42124586,NA,50.64017672,443,20.10989047
2017-07-12 14:00:03,"beehive_54630",60956,55.007339,-1.642851,21.850529381,35.582418022,353,44.0280455,378,22.769231143
2017-07-12 15:00:00,"beehive_54620",60804,55.01031,-1.62681,50.701659148,35.340659779,NA,46.68497494,449,19.223443579
2017-07-12 15:00:00,"beehive_54630",60980,55.007339,-1.642851,21.79338652,35.663004103,623,35.66475624,411,21.157509523
2017-07-12 16:00:00,"beehive_54620",62025,55.01031,-1.62681,50.770832085,35.582418022,NA,46.7453597,427,19.30402966
2017-07-12 16:00:00,"beehive_54630",61557,55.007339,-1.642851,21.910679761,35.501831941,459,54.17268518,333,18.49816885
2017-07-12 17:00:00,"beehive_54620",60966,55.01031,-1.62681,50.912185478,35.663004103,NA,47.802093,341,18.336996688
2017-07-12 17:00:00,"beehive_54630",61540,55.007339,-1.642851,19.859551803,35.582418022,436,41.03899988,322,16.88644723
2017-07-12 18:00:00,"beehive_54620",60060,55.01031,-1.62681,51.110681732,35.663004103,NA,48.31536346,253,16.644688987
2017-07-12 18:00:00,"beehive_54630",61483,55.007339,-1.642851,19.913687145,35.824176265,364,34.00417534,287,15.677656015
2017-07-12 19:00:00,"beehive_54620",60176,55.01031,-1.62681,51.270080239,35.824176265,NA,48.67767202,216,15.597069934
2017-07-12 19:00:00,"beehive_54630",61457,55.007339,-1.642851,19.970830006,35.743590184,419,42.45804174,244,14.549450881
2017-07-12 20:00:00,"beehive_54620",56274,55.01031,-1.62681,51.342260695,35.904762346,NA,49.22113486,146,14.549450881
2017-07-12 20:00:00,"beehive_54630",58708,55.007339,-1.642851,19.973837525,35.824176265,303,52.75364332,253,13.501831828
2017-07-12 21:00:00,"beehive_54620",55822,55.01031,-1.62681,51.366320847,35.743590184,NA,49.4626739,132,13.340659666
2017-07-12 21:00:00,"beehive_54630",48103,55.007339,-1.642851,19.95879993,35.824176265,234,55.59172704,161,12.212454532
2017-07-12 22:00:00,"beehive_54620",51073,55.01031,-1.62681,51.372335885,35.743590184,NA,49.49286628,106,12.05128237
2017-07-12 22:00:00,"beehive_54630",51339,55.007339,-1.642851,19.937747297,35.824176265,228,56.37672892,184,11.084249398
2017-07-12 23:00:00,"beehive_54620",44034,55.01031,-1.62681,51.363313328,35.824176265,NA,49.88536722,119,11.084249398
2017-07-12 23:00:00,"beehive_54630",43516,55.007339,-1.642851,19.925717221,35.824176265,192,55.59172704,177,10.278388588
2017-07-13 00:00:00,"beehive_54620",36497,55.01031,-1.62681,51.360305809,35.824176265,NA,50.88171576,108,10.681318993
2017-07-13 00:00:00,"beehive_54630",41717,55.007339,-1.642851,19.910679626,35.743590184,185,42.48823412,132,10.117216426
2017-07-13 01:00:00,"beehive_54620",33824,55.01031,-1.62681,51.351283252,35.824176265,NA,51.45537098,90,10.43956075
2017-07-13 01:00:00,"beehive_54630",43086,55.007339,-1.642851,19.907672107,35.824176265,190,50.45902244,128,9.794872102
2017-07-13 02:00:00,"beehive_54620",42595,55.01031,-1.62681,51.351283252,35.824176265,NA,51.8780643,104,10.036630345
2017-07-13 02:00:00,"beehive_54630",39122,55.007339,-1.642851,19.892634512,35.42124586,149,55.13884134,122,9.311355616
2017-07-13 03:00:00,"beehive_54620",36302,55.01031,-1.62681,51.354290771,35.824176265,NA,52.11960334,102,9.472527778
2017-07-13 03:00:00,"beehive_54630",41953,55.007339,-1.642851,19.86857436,35.582418022,175,36.35918098,130,8.908425211
2017-07-13 04:00:00,"beehive_54620",43498,55.01031,-1.62681,51.339253176,35.743590184,NA,52.81402808,144,9.391941697
2017-07-13 04:00:00,"beehive_54630",54009,55.007339,-1.642851,19.865566841,35.340659779,245,58.6713498,173,8.908425211
2017-07-13 05:00:00,"beehive_54620",60111,55.01031,-1.62681,51.083614061,35.582418022,NA,53.47826044,272,9.794872102
2017-07-13 05:00:00,"beehive_54630",57984,55.007339,-1.642851,19.832484132,35.501831941,331,47.28882254,261,9.472527778
2017-07-13 06:00:00,"beehive_54620",61003,55.01031,-1.62681,50.879102769,35.501831941,NA,54.32364708,280,11.487179803
2017-07-13 06:00:00,"beehive_54630",60906,55.007339,-1.642851,19.745266081,35.340659779,393,51.90825668,289,11.487179803
2017-07-13 07:00:00,"beehive_54620",61000,55.01031,-1.62681,50.975343377,35.260073698,NA,54.7463404,367,13.904762233
2017-07-13 07:00:00,"beehive_54630",60979,55.007339,-1.642851,19.712183372,35.42124586,506,41.22015416,345,15.919414258
2017-07-13 08:00:00,"beehive_54620",60749,55.01031,-1.62681,50.963313301,35.582418022,NA,54.56518612,268,15.435897772
2017-07-13 08:00:00,"beehive_54630",60990,55.007339,-1.642851,19.721205929,35.663004103,429,42.3674646,306,22.688645062
2017-07-13 09:00:00,"beehive_54620",60632,55.01031,-1.62681,51.017448643,35.582418022,NA,53.05556712,326,18.095238445
2017-07-13 09:00:00,"beehive_54630",60954,55.007339,-1.642851,19.694138258,35.824176265,481,41.58246272,459,33.326007754
2017-07-13 10:00:00,"beehive_54620",60787,55.01031,-1.62681,51.050531352,35.663004103,NA,49.64382818,413,28.410256813
2017-07-13 10:00:00,"beehive_54630",60928,55.007339,-1.642851,19.745266081,35.904762346,545,38.47264758,486,37.03296748
2017-07-13 11:00:00,"beehive_54620",60815,55.01031,-1.62681,51.119704289,35.663004103,NA,45.93016544,410,30.586081
2017-07-13 11:00:00,"beehive_54630",61421,55.007339,-1.642851,19.77834879,35.824176265,545,34.12494486,478,35.985348427
2017-07-13 12:00:00,"beehive_54620",60962,55.01031,-1.62681,51.074591504,35.501831941,NA,43.09208172,430,25.186813573
2017-07-13 12:00:00,"beehive_54630",61592,55.007339,-1.642851,19.826469094,35.582418022,473,23.648189,420,30.505494919
2017-07-13 14:00:00,"beehive_54620",61238,55.01031,-1.62681,51.032486238,35.582418022,NA,38.5934171,427,24.622711006
2017-07-13 14:00:00,"beehive_54630",61017,55.007339,-1.642851,19.901657069,35.904762346,433,19.17971676,476,29.78022019
2017-07-13 15:00:00,"beehive_54620",61412,55.01031,-1.62681,51.300155429,35.42124586,NA,36.7818743,423,23.413919791
2017-07-13 15:00:00,"beehive_54630",61622,55.007339,-1.642851,19.946769854,35.904762346,537,34.03436772,375,25.670330059
2017-07-13 16:00:00,"beehive_54620",61485,55.01031,-1.62681,51.742260722,35.260073698,NA,35.21187054,384,22.043956414
2017-07-13 16:00:00,"beehive_54630",61573,55.007339,-1.642851,20.118198437,35.904762346,415,41.94477128,274,22.930403305
2017-07-13 17:00:00,"beehive_54620",61502,55.01031,-1.62681,51.853538925,35.501831941,NA,37.74803046,350,20.673993037
2017-07-13 17:00:00,"beehive_54630",61566,55.007339,-1.642851,20.193386412,35.663004103,387,47.43978444,291,20.91575128
2017-07-13 18:00:00,"beehive_54620",61639,55.01031,-1.62681,51.802411102,35.501831941,NA,39.40861136,375,19.868132227
2017-07-13 18:00:00,"beehive_54630",61177,55.007339,-1.642851,20.184363855,35.743590184,354,47.62093872,270,19.948718308
2017-07-13 19:00:00,"beehive_54620",60517,55.01031,-1.62681,52.064065255,35.743590184,NA,40.16342086,310,18.901099255
2017-07-13 19:00:00,"beehive_54630",61385,55.007339,-1.642851,20.25955183,35.824176265,380,45.96035782,342,18.49816885
2017-07-13 20:00:00,"beehive_54620",61336,55.01031,-1.62681,52.482110396,35.985348427,NA,40.61630656,242,17.450549797
2017-07-13 20:00:00,"beehive_54630",56196,55.007339,-1.642851,20.427972894,35.985348427,315,47.43978444,233,16.644688987
2017-07-13 21:00:00,"beehive_54620",55820,55.01031,-1.62681,52.563313409,35.743590184,NA,41.40130844,146,16.322344663
2017-07-13 21:00:00,"beehive_54630",57750,55.007339,-1.642851,20.479100717,36.146520589,306,49.4626739,222,15.435897772
2017-07-13 22:00:00,"beehive_54620",49572,55.01031,-1.62681,52.524215662,35.743590184,NA,42.94111982,107,15.435897772
2017-07-13 22:00:00,"beehive_54630",50051,55.007339,-1.642851,20.488123274,35.985348427,229,50.76094624,181,14.710623043
2017-07-13 23:00:00,"beehive_54620",44848,55.01031,-1.62681,52.518200624,35.743590184,NA,44.26958454,99,14.710623043
2017-07-13 23:00:00,"beehive_54630",45821,55.007339,-1.642851,20.473085679,35.904762346,231,54.7463404,132,14.227106557
2017-07-14 00:00:00,"beehive_54620",37625,55.01031,-1.62681,52.482110396,35.824176265,NA,44.66208548,86,13.66300399
2017-07-14 00:00:00,"beehive_54630",43024,55.007339,-1.642851,20.449025527,35.824176265,198,52.05921858,126,13.018315342
2017-07-14 01:00:00,"beehive_54620",32669,55.01031,-1.62681,52.424967535,35.904762346,NA,45.56785688,84,13.179487504
2017-07-14 01:00:00,"beehive_54630",43128,55.007339,-1.642851,20.433987932,35.904762346,197,51.84787192,138,12.695971018
2017-07-14 02:00:00,"beehive_54620",35185,55.01031,-1.62681,52.403914902,35.743590184,NA,45.86978068,92,12.615384937
2017-07-14 02:00:00,"beehive_54630",41966,55.007339,-1.642851,20.403912742,35.904762346,173,33.52109726,126,12.131868451
2017-07-14 03:00:00,"beehive_54620",43605,55.01031,-1.62681,52.337749484,35.663004103,NA,46.56420542,91,12.373626694
2017-07-14 03:00:00,"beehive_54630",53624,55.007339,-1.642851,20.394890185,35.904762346,274,49.70421294,212,11.809524127
2017-07-14 04:00:00,"beehive_54620",43258,55.01031,-1.62681,52.313689332,35.743590184,NA,47.01709112,99,12.293040613
2017-07-14 04:00:00,"beehive_54630",46133,55.007339,-1.642851,20.355792438,35.501831941,194,53.0857595,153,11.728938046
2017-07-14 05:00:00,"beehive_54620",36960,55.01031,-1.62681,52.187373534,35.824176265,NA,47.10766826,102,12.534798856
2017-07-14 05:00:00,"beehive_54630",56108,55.007339,-1.642851,20.334739805,35.743590184,308,35.5741791,220,12.131868451
2017-07-14 06:00:00,"beehive_54620",43577,55.01031,-1.62681,51.907674267,35.663004103,NA,47.3492073,122,13.260073585
2017-07-14 06:00:00,"beehive_54630",60703,55.007339,-1.642851,20.313687172,36.065934508,351,47.43978444,247,13.098901423
2017-07-14 07:00:00,"beehive_54620",46472,55.01031,-1.62681,51.772335912,35.582418022,NA,47.59074634,122,14.4688648
2017-07-14 07:00:00,"beehive_54630",60973,55.007339,-1.642851,20.244514235,35.985348427,426,46.92651398,285,14.549450881
2017-07-14 08:00:00,"beehive_54620",31262,55.01031,-1.62681,51.685117861,35.501831941,NA,47.5001692,101,15.758242096
2017-07-14 08:00:00,"beehive_54630",60888,55.007339,-1.642851,20.16932626,35.824176265,345,43.51477504,310,20.835165199
2017-07-14 09:00:00,"beehive_54620",59003,55.01031,-1.62681,51.877599077,35.904762346,NA,46.41324352,219,16.644688987
2017-07-14 09:00:00,"beehive_54630",60863,55.007339,-1.642851,20.160303703,35.824176265,434,26.27492606,358,23.252747629
2017-07-14 10:00:00,"beehive_54620",58720,55.01031,-1.62681,51.739253203,35.743590184,NA,45.96035782,281,20.271062632
2017-07-14 10:00:00,"beehive_54630",60992,55.007339,-1.642851,20.073085652,35.824176265,417,37.05360572,327,24.703297087
2017-07-14 11:00:00,"beehive_54620",59709,55.01031,-1.62681,51.910681786,35.743590184,NA,45.74901116,302,22.608058981
2017-07-14 11:00:00,"beehive_54630",61526,55.007339,-1.642851,20.024965348,35.663004103,418,35.8761029,402,23.816850196
2017-07-14 12:00:00,"beehive_54620",61397,55.01031,-1.62681,52.040005103,35.501831941,NA,40.76726846,386,21.479853847
2017-07-14 12:00:00,"beehive_54630",61483,55.007339,-1.642851,20.073085652,35.663004103,366,28.26762314,332,22.5274729
2017-07-14 14:00:00,"beehive_54620",61143,55.01031,-1.62681,51.492636645,35.501831941,NA,39.61995802,349,21.399267766
2017-07-14 14:00:00,"beehive_54630",61634,55.007339,-1.642851,20.006920234,35.824176265,419,41.43150082,387,23.252747629
2017-07-14 15:00:00,"beehive_54620",60757,55.01031,-1.62681,51.558802063,35.501831941,NA,37.71783808,396,21.72161209
2017-07-14 15:00:00,"beehive_54630",61001,55.007339,-1.642851,19.910679626,35.743590184,522,33.97398296,501,23.252747629
2017-07-14 16:00:00,"beehive_54620",61445,55.01031,-1.62681,51.83850133,35.582418022,NA,36.14783432,407,21.076923442
2017-07-14 16:00:00,"beehive_54630",61069,55.007339,-1.642851,20.052033019,35.824176265,462,42.33727222,372,21.238095604
2017-07-14 17:00:00,"beehive_54620",61496,55.01031,-1.62681,52.076095331,35.743590184,NA,37.29514476,377,19.545787903
2017-07-14 17:00:00,"beehive_54630",61549,55.007339,-1.642851,20.196393931,35.743590184,398,43.66573694,326,19.30402966
2017-07-14 18:00:00,"beehive_54620",61308,55.01031,-1.62681,52.452035206,35.824176265,NA,38.1405314,294,18.256410607
2017-07-14 18:00:00,"beehive_54630",60716,55.007339,-1.642851,20.367822514,36.065934508,385,25.48992418,245,18.095238445
2017-07-14 19:00:00,"beehive_54620",60886,55.01031,-1.62681,52.503163029,35.904762346,NA,39.31803422,251,16.805861149
2017-07-14 19:00:00,"beehive_54630",61495,55.007339,-1.642851,20.418950337,36.065934508,404,44.39035406,253,16.402930744
2017-07-14 20:00:00,"beehive_54620",56566,55.01031,-1.62681,52.488125434,35.824176265,NA,40.5559218,177,15.597069934
2017-07-14 20:00:00,"beehive_54630",57726,55.007339,-1.642851,20.406920261,35.985348427,318,48.7078644,245,15.113553448
2017-07-14 21:00:00,"beehive_54620",55416,55.01031,-1.62681,52.521208143,35.824176265,NA,41.6126551,139,14.549450881
2017-07-14 21:00:00,"beehive_54630",53546,55.007339,-1.642851,20.403912742,35.824176265,345,35.24206292,187,13.985348314
2017-07-14 22:00:00,"beehive_54620",59660,55.01031,-1.62681,52.503163029,35.904762346,NA,42.48823412,148,13.743590071
2017-07-14 22:00:00,"beehive_54630",52943,55.007339,-1.642851,20.421957856,35.985348427,303,45.50747212,211,13.340659666
2017-07-14 23:00:00,"beehive_54620",50743,55.01031,-1.62681,52.494140472,35.904762346,NA,43.273236,145,13.582417909
2017-07-14 23:00:00,"beehive_54630",44350,55.007339,-1.642851,20.397897704,35.824176265,206,42.54861888,183,13.018315342
2017-07-15 00:00:00,"beehive_54620",42436,55.01031,-1.62681,52.464065282,35.824176265,NA,44.20919978,113,13.66300399
2017-07-15 00:00:00,"beehive_54630",46700,55.007339,-1.642851,20.385867628,35.824176265,247,46.05093496,177,13.018315342
2017-07-15 01:00:00,"beehive_54620",33291,55.01031,-1.62681,52.461057763,35.743590184,NA,44.96400928,101,13.66300399
2017-07-15 01:00:00,"beehive_54630",40900,55.007339,-1.642851,20.385867628,35.904762346,199,31.13589924,132,13.179487504
2017-07-15 02:00:00,"beehive_54620",44144,55.01031,-1.62681,52.446020168,35.824176265,NA,45.62824164,111,13.824176152
2017-07-15 02:00:00,"beehive_54630",40846,55.007339,-1.642851,20.364814995,35.501831941,195,39.43880374,131,13.340659666
2017-07-15 03:00:00,"beehive_54620",29356,55.01031,-1.62681,52.44000513,35.824176265,NA,46.20189686,96,14.065934395
2017-07-15 03:00:00,"beehive_54630",43153,55.007339,-1.642851,20.334739805,35.582418022,179,48.2549787,129,13.582417909
2017-07-15 04:00:00,"beehive_54620",49545,55.01031,-1.62681,52.400907383,35.824176265,NA,46.53401304,177,14.227106557
2017-07-15 04:00:00,"beehive_54630",58131,55.007339,-1.642851,20.337747324,35.824176265,281,49.85517484,178,13.743590071
2017-07-15 05:00:00,"beehive_54620",51759,55.01031,-1.62681,52.163313382,35.42124586,NA,46.83593684,264,14.630036962
2017-07-15 05:00:00,"beehive_54630",51222,55.007339,-1.642851,20.256544311,35.663004103,234,42.0655408,272,14.307692638
2017-07-15 06:00:00,"beehive_54620",55788,55.01031,-1.62681,52.106170521,35.501831941,NA,47.31901492,221,15.27472561
2017-07-15 06:00:00,"beehive_54630",59921,55.007339,-1.642851,20.295642058,35.582418022,388,36.29879622,297,15.032967367
2017-07-15 07:00:00,"beehive_54620",58963,55.01031,-1.62681,52.163313382,35.743590184,NA,47.46997682,311,16.000000339
2017-07-15 07:00:00,"beehive_54630",60313,55.007339,-1.642851,20.421957856,35.743590184,330,35.63456386,302,15.677656015
2017-07-15 08:00:00,"beehive_54620",59111,55.01031,-1.62681,52.68060665,35.904762346,NA,47.43978444,243,15.838828177
2017-07-15 08:00:00,"beehive_54630",60363,55.007339,-1.642851,20.587371401,36.065934508,384,48.43613298,281,15.919414258
2017-07-15 09:00:00,"beehive_54620",57145,55.01031,-1.62681,52.388877307,35.663004103,NA,48.04363204,234,16.483516825
2017-07-15 09:00:00,"beehive_54630",60758,55.007339,-1.642851,20.566318768,35.824176265,361,35.81571814,284,16.644688987
2017-07-15 10:00:00,"beehive_54620",60140,55.01031,-1.62681,52.271584066,35.42124586,NA,47.98324728,365,17.611721959
2017-07-15 10:00:00,"beehive_54630",60444,55.007339,-1.642851,20.548273654,35.663004103,333,39.4991885,338,18.175824526
2017-07-15 11:00:00,"beehive_54620",60121,55.01031,-1.62681,52.136245711,35.501831941,NA,47.89267014,383,18.739927093
2017-07-15 11:00:00,"beehive_54630",60927,55.007339,-1.642851,20.476093198,35.663004103,349,45.50747212,363,19.465201822
2017-07-15 12:00:00,"beehive_54620",59926,55.01031,-1.62681,52.337749484,35.501831941,NA,47.43978444,350,19.384615741
2017-07-15 12:00:00,"beehive_54630",60989,55.007339,-1.642851,20.524213502,35.824176265,507,39.52938088,349,19.706960065
2017-07-15 14:00:00,"beehive_54620",59765,55.01031,-1.62681,52.196396091,35.501831941,NA,46.50382066,381,19.787546146
2017-07-15 14:00:00,"beehive_54630",60916,55.007339,-1.642851,20.509175907,35.501831941,370,43.75631408,381,19.545787903
2017-07-15 15:00:00,"beehive_54620",57775,55.01031,-1.62681,52.085117888,35.501831941,NA,46.7453597,356,19.706960065
2017-07-15 15:00:00,"beehive_54630",60629,55.007339,-1.642851,20.494138312,35.582418022,317,39.07649518,405,19.948718308
2017-07-15 16:00:00,"beehive_54620",60497,55.01031,-1.62681,52.103163002,35.582418022,NA,47.01709112,362,19.706960065
2017-07-15 16:00:00,"beehive_54630",60422,55.007339,-1.642851,20.602408996,35.663004103,329,37.05360572,316,20.029304389
2017-07-15 17:00:00,"beehive_54620",59761,55.01031,-1.62681,52.052035179,35.501831941,NA,47.28882254,287,20.271062632
2017-07-15 17:00:00,"beehive_54630",60913,55.007339,-1.642851,20.773837579,35.824176265,403,43.4241979,323,20.351648713
2017-07-15 18:00:00,"beehive_54620",58748,55.01031,-1.62681,52.352787079,35.663004103,NA,47.3492073,270,20.593406956
2017-07-15 18:00:00,"beehive_54630",60230,55.007339,-1.642851,20.773837579,35.824176265,358,38.2914933,375,20.673993037
2017-07-15 19:00:00,"beehive_54620",59792,55.01031,-1.62681,52.602411156,35.824176265,NA,47.28882254,328,20.351648713
2017-07-15 19:00:00,"beehive_54630",59789,55.007339,-1.642851,20.939251124,35.824176265,360,35.51379434,281,20.432234794
2017-07-15 20:00:00,"beehive_54620",55786,55.01031,-1.62681,52.945268322,35.824176265,NA,47.56055396,191,19.465201822
2017-07-15 20:00:00,"beehive_54630",56263,55.007339,-1.642851,21.032484213,35.743590184,295,37.05360572,202,19.062271417
2017-07-15 21:00:00,"beehive_54620",58131,55.01031,-1.62681,52.996396145,35.985348427,NA,48.8588263,212,18.901099255
2017-07-15 21:00:00,"beehive_54630",54463,55.007339,-1.642851,21.056544365,35.904762346,312,38.95572566,188,18.49816885
2017-07-15 22:00:00,"beehive_54620",54795,55.01031,-1.62681,52.978351031,35.824176265,NA,49.28151962,157,18.014652364
2017-07-15 22:00:00,"beehive_54630",58087,55.007339,-1.642851,21.044514289,35.824176265,356,45.89997306,233,17.289377635
2017-07-15 23:00:00,"beehive_54620",52477,55.01031,-1.62681,52.948275841,35.824176265,NA,49.97594436,152,17.369963716
2017-07-15 23:00:00,"beehive_54630",53613,55.007339,-1.642851,21.002409023,35.985348427,253,56.34653654,167,16.564102906
2017-07-16 00:00:00,"beehive_54620",45508,55.01031,-1.62681,52.92120817,35.904762346,NA,50.88171576,131,16.88644723
2017-07-16 00:00:00,"beehive_54630",52941,55.007339,-1.642851,20.963311276,35.743590184,244,45.93016544,155,16.161172501
2017-07-16 01:00:00,"beehive_54620",47825,55.01031,-1.62681,52.824967562,35.824176265,NA,50.54959958,129,16.08058642
2017-07-16 01:00:00,"beehive_54630",53386,55.007339,-1.642851,20.92120601,35.824176265,256,37.89899236,186,15.435897772
2017-07-16 02:00:00,"beehive_54620",44505,55.01031,-1.62681,52.821960043,35.824176265,NA,50.3684453,127,15.194139529
2017-07-16 02:00:00,"beehive_54630",51045,55.007339,-1.642851,20.912183453,35.824176265,225,51.30440908,167,14.549450881
2017-07-16 03:00:00,"beehive_54620",31815,55.01031,-1.62681,52.833990119,35.824176265,NA,50.18729102,95,14.307692638
2017-07-16 03:00:00,"beehive_54630",49766,55.007339,-1.642851,20.89113082,35.824176265,217,40.5559218,157,13.66300399
2017-07-16 04:00:00,"beehive_54620",48450,55.01031,-1.62681,52.71068184,35.743590184,NA,50.12690626,130,13.985348314
2017-07-16 04:00:00,"beehive_54630",43919,55.007339,-1.642851,20.852033073,35.663004103,181,39.16707232,146,13.340659666
2017-07-16 05:00:00,"beehive_54620",43779,55.01031,-1.62681,52.397899864,35.582418022,NA,50.33825292,235,13.985348314
2017-07-16 05:00:00,"beehive_54630",54392,55.007339,-1.642851,20.77083006,35.582418022,282,39.37841898,209,13.501831828
2017-07-16 06:00:00,"beehive_54620",48438,55.01031,-1.62681,52.211433686,35.582418022,NA,50.64017672,263,14.388278719
2017-07-16 06:00:00,"beehive_54630",56195,55.007339,-1.642851,20.686619528,35.904762346,218,53.9915309,278,13.501831828
2017-07-16 07:00:00,"beehive_54620",48545,55.01031,-1.62681,52.16932842,35.42124586,NA,51.24402432,218,15.113553448
2017-07-16 07:00:00,"beehive_54630",55363,55.007339,-1.642851,20.698649604,35.824176265,275,29.5357031,263,16.402930744
2017-07-16 08:00:00,"beehive_54620",58800,55.01031,-1.62681,52.036997584,35.501831941,NA,50.79113862,294,16.725275068
2017-07-16 08:00:00,"beehive_54630",58705,55.007339,-1.642851,20.539251097,35.663004103,261,42.8203503,346,23.413919791
2017-07-16 09:00:00,"beehive_54620",60625,55.01031,-1.62681,52.015944951,35.42124586,NA,49.37209676,300,18.417582769
2017-07-16 09:00:00,"beehive_54630",60100,55.007339,-1.642851,20.566318768,35.582418022,343,43.84689122,357,22.5274729
2017-07-16 10:00:00,"beehive_54620",60371,55.01031,-1.62681,51.925719381,35.663004103,NA,47.77190062,322,23.978022358
2017-07-16 10:00:00,"beehive_54630",60827,55.007339,-1.642851,20.421957856,35.663004103,372,47.59074634,402,30.263736676
2017-07-16 11:00:00,"beehive_54620",60698,55.01031,-1.62681,51.874591558,35.743590184,NA,46.02074258,405,24.542124925
2017-07-16 11:00:00,"beehive_54630",61444,55.007339,-1.642851,20.415942818,35.743590184,384,45.8395883,398,28.97435938
2017-07-16 12:00:00,"beehive_54620",60983,55.01031,-1.62681,51.862561482,35.743590184,NA,44.11862264,377,22.769231143
2017-07-16 12:00:00,"beehive_54630",61108,55.007339,-1.642851,20.40992778,35.663004103,302,47.53036158,306,25.75091614
2017-07-16 14:00:00,"beehive_54620",60788,55.01031,-1.62681,51.880606596,35.42124586,NA,37.9895695,437,23.252747629
2017-07-16 14:00:00,"beehive_54630",61327,55.007339,-1.642851,20.307672134,35.824176265,385,34.75898484,379,25.992674383
2017-07-16 15:00:00,"beehive_54620",60548,55.01031,-1.62681,51.850531406,35.582418022,NA,33.37013536,381,22.608058981
2017-07-16 15:00:00,"beehive_54630",60813,55.007339,-1.642851,20.322709729,35.743590184,334,35.39302482,368,23.736264115
2017-07-16 16:00:00,"beehive_54620",60983,55.01031,-1.62681,51.946772014,35.42124586,NA,40.73707608,411,22.205128576
2017-07-16 16:00:00,"beehive_54630",59409,55.007339,-1.642851,20.433987932,35.663004103,275,38.01976188,286,21.318681685
2017-07-16 17:00:00,"beehive_54620",61170,55.01031,-1.62681,52.346772041,35.663004103,NA,37.50649142,335,20.593406956
2017-07-16 17:00:00,"beehive_54630",61146,55.007339,-1.642851,20.527221021,35.904762346,317,28.99224026,271,19.384615741
2017-07-16 18:00:00,"beehive_54620",60363,55.01031,-1.62681,52.548275814,35.663004103,NA,33.43052012,285,18.739927093
2017-07-16 18:00:00,"beehive_54630",57003,55.007339,-1.642851,20.653536819,36.065934508,243,35.93648766,225,17.934066283
2017-07-16 19:00:00,"beehive_54620",60861,55.01031,-1.62681,52.716696878,35.743590184,NA,37.11399048,241,17.450549797
2017-07-16 19:00:00,"beehive_54630",55854,55.007339,-1.642851,20.719702237,35.904762346,303,29.41493358,269,16.644688987
2017-07-16 20:00:00,"beehive_54620",54840,55.01031,-1.62681,52.77083222,35.663004103,NA,38.53303234,145,16.322344663
2017-07-16 20:00:00,"beehive_54630",55675,55.007339,-1.642851,20.773837579,35.904762346,277,48.1040168,193,15.113553448
2017-07-16 21:00:00,"beehive_54620",60134,55.01031,-1.62681,52.782862296,35.663004103,NA,37.86879998,134,15.194139529
2017-07-16 21:00:00,"beehive_54630",50451,55.007339,-1.642851,20.779852617,35.985348427,260,31.3472459,198,13.904762233
2017-07-16 22:00:00,"beehive_54620",48637,55.01031,-1.62681,52.755794625,35.743590184,NA,37.86879998,112,14.307692638
2017-07-16 22:00:00,"beehive_54630",56338,55.007339,-1.642851,20.749777427,35.663004103,273,43.09208172,210,12.937729261
2017-07-16 23:00:00,"beehive_54620",45077,55.01031,-1.62681,52.722711916,35.663004103,NA,38.92553328,106,13.582417909
2017-07-16 23:00:00,"beehive_54630",48152,55.007339,-1.642851,20.731732313,35.663004103,272,38.83495614,167,12.293040613
2017-07-17 00:00:00,"beehive_54630",40872,55.007339,-1.642851,20.731732313,35.824176265,171,36.4799505,126,11.648351965
2017-07-17 00:00:03,"beehive_54620",41768,55.01031,-1.62681,52.731734473,35.663004103,NA,40.37476752,108,13.098901423
2017-07-17 01:00:00,"beehive_54620",35788,55.01031,-1.62681,52.731734473,35.663004103,NA,39.83130468,104,12.695971018
2017-07-17 01:00:00,"beehive_54630",52001,55.007339,-1.642851,20.707672161,35.663004103,249,32.37378682,169,11.406593722
2017-07-17 02:00:00,"beehive_54620",33529,55.01031,-1.62681,52.749779587,35.743590184,NA,39.71053516,89,12.05128237
2017-07-17 02:00:00,"beehive_54630",40094,55.007339,-1.642851,20.71067968,35.743590184,165,54.7463404,124,10.923077236
2017-07-17 03:00:00,"beehive_54620",32192,55.01031,-1.62681,52.758802144,35.663004103,NA,40.01245896,92,11.648351965
2017-07-17 03:00:00,"beehive_54630",55035,55.007339,-1.642851,20.692634566,35.501831941,236,48.19459394,180,10.761905074
